 ,HUC8,Fig2a_WetlandDensity,Fig2b_PercentNRemoval,Fig2c_NSurplus,Fig2d_EstNRemoval,,,,
2126,18070106,0.021634146,0.092553513,4.182955,0.187679223,,,,
2127,18070107,0.015311903,0.065009293,1.923245,0.061431844,,,,
2128,18070201,0.041723027,0.182867661,4.858743,0.438037097,,,,
2129,18070202,0.020310514,0.089502451,25.331336,1.128415848,,,,
2130,18070203,0.027847735,0.118495857,2.632596,0.154144669,,,,
2131,18070204,0.027463727,0.115593707,4.980294,0.285652916,,,,
2132,18070301,0.025747877,0.109377745,3.58383,0.194338242,,,,
2133,18070302,0.020999857,0.087300251,84.236708,3.698488799,,,,
2134,18070303,0.027564751,0.116223756,3.422649,0.193547948,,,,
2135,18070304,0.026869623,0.112954481,3.379484,0.185138163,,,,
2136,18070305,0.034712954,0.145456131,2.943341,0.210494972,,,,
2137,18080001,0.05663098,0.248469392,3.37324,0.406262737,,,,
2138,18080002,0.141815719,0.434013014,1.385508,0.296835172,,,,
2139,18080003,0.03879624,0.167193205,1.531635,0.12829552,,,,
2140,18090101,0.021252111,0.090860735,1.866889,0.083113464,,,,
2141,18090102,0.03186693,0.137721518,3.288036,0.222887045,,,,
2142,18090103,0.03175667,0.134617348,2.022527,0.135829883,,,,
2143,18090201,0.01303614,0.056119441,2.014644,0.055032684,,,,
2144,18090202,0.017473739,0.077713527,1.714711,0.065708113,,,,
2145,18090203,0.014903311,0.066926907,2.142058,0.070051837,,,,
2146,18090204,0.014460264,0.062144122,2.124721,0.06583972,,,,
2147,18090205,0.015003935,0.065227583,2.360562,0.076825429,,,,
2148,18090206,0.019058805,0.082520028,17.62716,0.726075257,,,,
2149,18090207,0.008541303,0.037304682,2.421194,0.044056922,,,,
2150,18090208,0.020434998,0.092155123,2.421194,0.110666315,,,,
2151,18100100,0.01477128,0.065940799,2.434738,0.07792006,,,,
2152,18100201,0.013085588,0.05605118,22.933952,0.634406498,,,,
2153,18100202,0.013152459,0.05660114,2.60296,0.073209524,,,,
2154,18100203,0.013906137,0.060163244,5.972985,0.179365428,,,,
2155,18100204,0.021062509,0.092060885,65.495382,2.966814368,,,,
