"date","river","site_code","parameter","value","unit"
"2018-01-31","Herring Brook","HR-1","Sp. Cond.","204.9","µS/cm"
"2018-01-31","Herring Brook","HR-1","pH","6.73",""
"2018-01-31","Herring Brook","HR-1","DOC_mgl","2.67","mg/L"
"2018-01-31","Herring Brook","HR-1","TDN_mgl","0.7447","mg N/L"
"2018-01-31","Herring Brook","HR-1","NO3_mgl","0.62","mg N/L"
"2018-01-31","Herring Brook","HR-1","NH4_mgl","0.032099017","mg N/L"
"2018-01-31","Herring Brook","HR-1","PO4_ugl","1.76","µg P/L"
"2018-01-31","Herring Brook","HR-1","Si_mgl","0.99","mg SiO2/L"
"2018-02-07","Herring Brook","HR-1","water_temp","35.7","°F"
"2018-02-07","Herring Brook","HR-1","DO%","102.3","% Saturation"
"2018-02-07","Herring Brook","HR-1","DO","14.13","mg/L"
"2018-02-07","Herring Brook","HR-1","Sp. Cond.","200.5","µS/cm"
"2018-02-07","Herring Brook","HR-1","pH","6.58",""
"2018-02-07","Herring Brook","HR-1","DOC_mgl","2.644","mg/L"
"2018-02-07","Herring Brook","HR-1","TDN_mgl","0.7477","mg N/L"
"2018-02-07","Herring Brook","HR-1","NO3_mgl","0.66","mg N/L"
"2018-02-07","Herring Brook","HR-1","NH4_mgl","0.064330591","mg N/L"
"2018-02-07","Herring Brook","HR-1","PO4_ugl","0.9","µg P/L"
"2018-02-07","Herring Brook","HR-1","Si_mgl","1.33","mg SiO2/L"
"2018-02-14","Herring Brook","HR-1","water_temp","39.2","°F"
"2018-02-14","Herring Brook","HR-1","DO%","98.2","% Saturation"
"2018-02-14","Herring Brook","HR-1","DO","12.86","mg/L"
"2018-02-14","Herring Brook","HR-1","Sp. Cond.","192.8","µS/cm"
"2018-02-14","Herring Brook","HR-1","pH","7.05",""
"2018-02-14","Herring Brook","HR-1","DOC_mgl","2.893","mg/L"
"2018-02-14","Herring Brook","HR-1","TDN_mgl","0.7782","mg N/L"
"2018-02-14","Herring Brook","HR-1","NO3_mgl","0.595145","mg N/L"
"2018-02-14","Herring Brook","HR-1","NH4_mgl","0.005662","mg N/L"
"2018-02-14","Herring Brook","HR-1","PO4_ugl","5.667","µg P/L"
"2018-02-14","Herring Brook","HR-1","Si_mgl","1.704","mg SiO2/L"
"2018-02-21","Herring Brook","HR-1","water_temp","42.4","°F"
"2018-02-21","Herring Brook","HR-1","DO%","102.5","% Saturation"
"2018-02-21","Herring Brook","HR-1","DO","12.83","mg/L"
"2018-02-21","Herring Brook","HR-1","Sp. Cond.","181.9","µS/cm"
"2018-02-21","Herring Brook","HR-1","pH","7.02",""
"2018-02-21","Herring Brook","HR-1","DOC_mgl","2.635","mg/L"
"2018-02-21","Herring Brook","HR-1","TDN_mgl","0.6288","mg N/L"
"2018-02-21","Herring Brook","HR-1","NO3_mgl","0.553872","mg N/L"
"2018-02-21","Herring Brook","HR-1","NH4_mgl","0","mg N/L"
"2018-02-21","Herring Brook","HR-1","PO4_ugl","4.571","µg P/L"
"2018-02-21","Herring Brook","HR-1","Si_mgl","0.869","mg SiO2/L"
"2018-02-28","Herring Brook","HR-1","water_temp","42.8","°F"
"2018-02-28","Herring Brook","HR-1","DO%","101.9","% Saturation"
"2018-02-28","Herring Brook","HR-1","DO","12.68","mg/L"
"2018-02-28","Herring Brook","HR-1","Sp. Cond.","194.4","µS/cm"
"2018-02-28","Herring Brook","HR-1","pH","6.831",""
"2018-02-28","Herring Brook","HR-1","DOC_mgl","3.103","mg/L"
"2018-02-28","Herring Brook","HR-1","TDN_mgl","0.604","mg N/L"
"2018-02-28","Herring Brook","HR-1","NO3_mgl","0.541115","mg N/L"
"2018-02-28","Herring Brook","HR-1","NH4_mgl","0.007083","mg N/L"
"2018-02-28","Herring Brook","HR-1","PO4_ugl","1.723","µg P/L"
"2018-03-07","Herring Brook","HR-1","water_temp","41.2","°F"
"2018-03-07","Herring Brook","HR-1","DO%","96.8","% Saturation"
"2018-03-07","Herring Brook","HR-1","DO","12.32","mg/L"
"2018-03-07","Herring Brook","HR-1","Sp. Cond.","189.3","µS/cm"
"2018-03-07","Herring Brook","HR-1","pH","7.117",""
"2018-03-07","Herring Brook","HR-1","DOC_mgl","3.166","mg/L"
"2018-03-07","Herring Brook","HR-1","TDN_mgl","0.6375","mg N/L"
"2018-03-07","Herring Brook","HR-1","NO3_mgl","0.598067","mg N/L"
"2018-03-07","Herring Brook","HR-1","NH4_mgl","0.004702","mg N/L"
"2018-03-07","Herring Brook","HR-1","PO4_ugl","1.2","µg P/L"
"2018-03-15","Herring Brook","HR-1","water_temp","39.6","°F"
"2018-03-15","Herring Brook","HR-1","DO%","97.5","% Saturation"
"2018-03-15","Herring Brook","HR-1","DO","12.7","mg/L"
"2018-03-15","Herring Brook","HR-1","Sp. Cond.","198.9","µS/cm"
"2018-03-15","Herring Brook","HR-1","pH","6.922",""
"2018-03-15","Herring Brook","HR-1","DOC_mgl","3.058","mg/L"
"2018-03-15","Herring Brook","HR-1","TDN_mgl","0.6535","mg N/L"
"2018-03-15","Herring Brook","HR-1","NO3_mgl","0.62405","mg N/L"
"2018-03-15","Herring Brook","HR-1","NH4_mgl","0.005607","mg N/L"
"2018-03-15","Herring Brook","HR-1","PO4_ugl","0.75","µg P/L"
"2018-03-22","Herring Brook","HR-1","water_temp","37.5","°F"
"2018-03-22","Herring Brook","HR-1","DO%","96.7","% Saturation"
"2018-03-22","Herring Brook","HR-1","DO","12.99","mg/L"
"2018-03-22","Herring Brook","HR-1","Sp. Cond.","179.6","µS/cm"
"2018-03-22","Herring Brook","HR-1","pH","7.003",""
"2018-03-22","Herring Brook","HR-1","DOC_mgl","3.064","mg/L"
"2018-03-22","Herring Brook","HR-1","TDN_mgl","0.7039","mg N/L"
"2018-03-22","Herring Brook","HR-1","NO3_mgl","0.695833","mg N/L"
"2018-03-22","Herring Brook","HR-1","NH4_mgl","0.004614","mg N/L"
"2018-03-22","Herring Brook","HR-1","PO4_ugl","0.482","µg P/L"
"2018-03-28","Herring Brook","HR-1","water_temp","42.6","°F"
"2018-03-28","Herring Brook","HR-1","DO%","103.8","% Saturation"
"2018-03-28","Herring Brook","HR-1","DO","12.45","mg/L"
"2018-03-28","Herring Brook","HR-1","Sp. Cond.","198.9","µS/cm"
"2018-03-28","Herring Brook","HR-1","pH","6.874",""
"2018-03-28","Herring Brook","HR-1","DOC_mgl","3.11","mg/L"
"2018-03-28","Herring Brook","HR-1","TDN_mgl","0.7656","mg N/L"
"2018-03-28","Herring Brook","HR-1","NO3_mgl","0.745172","mg N/L"
"2018-03-28","Herring Brook","HR-1","NH4_mgl","0.006048","mg N/L"
"2018-03-28","Herring Brook","HR-1","PO4_ugl","0.938","µg P/L"
"2018-04-04","Herring Brook","HR-1","water_temp","44.9","°F"
"2018-04-04","Herring Brook","HR-1","DO%","99.7","% Saturation"
"2018-04-04","Herring Brook","HR-1","DO","12.05","mg/L"
"2018-04-04","Herring Brook","HR-1","Sp. Cond.","200.9","µS/cm"
"2018-04-04","Herring Brook","HR-1","pH","6.42",""
"2018-04-04","Herring Brook","HR-1","DOC_mgl","2.828","mg/L"
"2018-04-04","Herring Brook","HR-1","TDN_mgl","0.752","mg N/L"
"2018-04-04","Herring Brook","HR-1","NO3_mgl","0.6903","mg N/L"
"2018-04-04","Herring Brook","HR-1","NH4_mgl","0.021","mg N/L"
"2018-04-04","Herring Brook","HR-1","PO4_ugl","2.591","µg P/L"
"2018-04-04","Herring Brook","HR-1","Si_mgl","0.385","mg SiO2/L"
"2018-04-11","Herring Brook","HR-1","water_temp","44.1","°F"
"2018-04-11","Herring Brook","HR-1","DO%","100.3","% Saturation"
"2018-04-11","Herring Brook","HR-1","DO","12.24","mg/L"
"2018-04-11","Herring Brook","HR-1","Sp. Cond.","203.2","µS/cm"
"2018-04-11","Herring Brook","HR-1","pH","7.028",""
"2018-04-11","Herring Brook","HR-1","DOC_mgl","2.537","mg/L"
"2018-04-11","Herring Brook","HR-1","TDN_mgl","0.68","mg N/L"
"2018-04-11","Herring Brook","HR-1","NO3_mgl","0.6141","mg N/L"
"2018-04-11","Herring Brook","HR-1","NH4_mgl","0.0199","mg N/L"
"2018-04-11","Herring Brook","HR-1","PO4_ugl","2.91","µg P/L"
"2018-04-11","Herring Brook","HR-1","Si_mgl","0.622","mg SiO2/L"
"2018-04-18","Herring Brook","HR-1","water_temp","47.5","°F"
"2018-04-18","Herring Brook","HR-1","DO%","101.2","% Saturation"
"2018-04-18","Herring Brook","HR-1","DO","11.8","mg/L"
"2018-04-18","Herring Brook","HR-1","Sp. Cond.","186.3","µS/cm"
"2018-04-18","Herring Brook","HR-1","pH","7.154",""
"2018-04-18","Herring Brook","HR-1","DOC_mgl","2.631","mg/L"
"2018-04-18","Herring Brook","HR-1","TDN_mgl","0.864","mg N/L"
"2018-04-18","Herring Brook","HR-1","NO3_mgl","0.7345","mg N/L"
"2018-04-18","Herring Brook","HR-1","NH4_mgl","0.0274","mg N/L"
"2018-04-18","Herring Brook","HR-1","PO4_ugl","2.979","µg P/L"
"2018-04-18","Herring Brook","HR-1","Si_mgl","0.782","mg SiO2/L"
"2018-04-26","Herring Brook","HR-1","water_temp","53.8","°F"
"2018-04-26","Herring Brook","HR-1","DO%","101.6","% Saturation"
"2018-04-26","Herring Brook","HR-1","DO","10.92","mg/L"
"2018-04-26","Herring Brook","HR-1","Sp. Cond.","210.8","µS/cm"
"2018-04-26","Herring Brook","HR-1","pH","6.689",""
"2018-04-26","Herring Brook","HR-1","DOC_mgl","2.577","mg/L"
"2018-04-26","Herring Brook","HR-1","TDN_mgl","0.9377","mg N/L"
"2018-04-26","Herring Brook","HR-1","NO3_mgl","0.708683","mg N/L"
"2018-04-26","Herring Brook","HR-1","NH4_mgl","0.03763","mg N/L"
"2018-04-26","Herring Brook","HR-1","PO4_ugl","2.196","µg P/L"
"2018-04-26","Herring Brook","HR-1","Si_mgl","0.274","mg SiO2/L"
"2018-05-02","Herring Brook","HR-1","water_temp","57.3","°F"
"2018-05-02","Herring Brook","HR-1","DO%","114.3","% Saturation"
"2018-05-02","Herring Brook","HR-1","DO","11.77","mg/L"
"2018-05-02","Herring Brook","HR-1","Sp. Cond.","210.9","µS/cm"
"2018-05-02","Herring Brook","HR-1","pH","6.956",""
"2018-05-02","Herring Brook","HR-1","DOC_mgl","2.998","mg/L"
"2018-05-02","Herring Brook","HR-1","TDN_mgl","0.7452","mg N/L"
"2018-05-02","Herring Brook","HR-1","NO3_mgl","0.660483","mg N/L"
"2018-05-02","Herring Brook","HR-1","NH4_mgl","0.013425","mg N/L"
"2018-05-02","Herring Brook","HR-1","PO4_ugl","1.577","µg P/L"
"2018-05-02","Herring Brook","HR-1","Si_mgl","0.889","mg SiO2/L"
"2018-05-09","Herring Brook","HR-1","water_temp","64.5","°F"
"2018-05-09","Herring Brook","HR-1","DO%","121.1","% Saturation"
"2018-05-09","Herring Brook","HR-1","DO","11.45","mg/L"
"2018-05-09","Herring Brook","HR-1","Sp. Cond.","216.9","µS/cm"
"2018-05-09","Herring Brook","HR-1","pH","7.064",""
"2018-05-09","Herring Brook","HR-1","DOC_mgl","2.64","mg/L"
"2018-05-09","Herring Brook","HR-1","TDN_mgl","0.6939","mg N/L"
"2018-05-09","Herring Brook","HR-1","NO3_mgl","0.61025","mg N/L"
"2018-05-09","Herring Brook","HR-1","NH4_mgl","0.016534","mg N/L"
"2018-05-09","Herring Brook","HR-1","PO4_ugl","1.838","µg P/L"
"2018-05-09","Herring Brook","HR-1","Si_mgl","1.166","mg SiO2/L"
"2018-05-16","Herring Brook","HR-1","water_temp","64","°F"
"2018-05-16","Herring Brook","HR-1","DO%","122","% Saturation"
"2018-05-16","Herring Brook","HR-1","DO","11.6","mg/L"
"2018-05-16","Herring Brook","HR-1","Sp. Cond.","199.1","µS/cm"
"2018-05-16","Herring Brook","HR-1","pH","7.59",""
"2018-05-16","Herring Brook","HR-1","DOC_mgl","3.02","mg/L"
"2018-05-16","Herring Brook","HR-1","TDN_mgl","0.6387","mg N/L"
"2018-05-16","Herring Brook","HR-1","NO3_mgl","0.499598","mg N/L"
"2018-05-16","Herring Brook","HR-1","NH4_mgl","0.035812","mg N/L"
"2018-05-16","Herring Brook","HR-1","PO4_ugl","2.263","µg P/L"
"2018-05-16","Herring Brook","HR-1","Si_mgl","1.218","mg SiO2/L"
"2018-05-23","Herring Brook","HR-1","water_temp","62.9","°F"
"2018-05-23","Herring Brook","HR-1","DO%","116.1","% Saturation"
"2018-05-23","Herring Brook","HR-1","DO","11.18","mg/L"
"2018-05-23","Herring Brook","HR-1","Sp. Cond.","221.6","µS/cm"
"2018-05-23","Herring Brook","HR-1","pH","7.02",""
"2018-05-23","Herring Brook","HR-1","DOC_mgl","2.825","mg/L"
"2018-05-23","Herring Brook","HR-1","TDN_mgl","0.5856","mg N/L"
"2018-05-23","Herring Brook","HR-1","NO3_mgl","0.372019","mg N/L"
"2018-05-23","Herring Brook","HR-1","NH4_mgl","0.045668","mg N/L"
"2018-05-23","Herring Brook","HR-1","PO4_ugl","2.995","µg P/L"
"2018-05-23","Herring Brook","HR-1","Si_mgl","0.244","mg SiO2/L"
"2018-05-30","Herring Brook","HR-1","water_temp","67.8","°F"
"2018-05-30","Herring Brook","HR-1","DO%","115.2","% Saturation"
"2018-05-30","Herring Brook","HR-1","DO","10.49","mg/L"
"2018-05-30","Herring Brook","HR-1","Sp. Cond.","221.3","µS/cm"
"2018-05-30","Herring Brook","HR-1","pH","6.91",""
"2018-05-30","Herring Brook","HR-1","DOC_mgl","1.911","mg/L"
"2018-05-30","Herring Brook","HR-1","TDN_mgl","0.2753","mg N/L"
"2018-05-30","Herring Brook","HR-1","NO3_mgl","0.176214","mg N/L"
"2018-05-30","Herring Brook","HR-1","NH4_mgl","0.040772","mg N/L"
"2018-05-30","Herring Brook","HR-1","PO4_ugl","2.106","µg P/L"
"2018-05-30","Herring Brook","HR-1","Si_mgl","0.048","mg SiO2/L"
"2018-06-06","Herring Brook","HR-1","water_temp","66.4","°F"
"2018-06-06","Herring Brook","HR-1","DO%","105.7","% Saturation"
"2018-06-06","Herring Brook","HR-1","DO","9.78","mg/L"
"2018-06-06","Herring Brook","HR-1","Sp. Cond.","233.3","µS/cm"
"2018-06-06","Herring Brook","HR-1","pH","7.18",""
"2018-06-06","Herring Brook","HR-1","DOC_mgl","2.881","mg/L"
"2018-06-06","Herring Brook","HR-1","TDN_mgl","0.4584","mg N/L"
"2018-06-06","Herring Brook","HR-1","NO3_mgl","0.303639","mg N/L"
"2018-06-06","Herring Brook","HR-1","NH4_mgl","0.04738","mg N/L"
"2018-06-06","Herring Brook","HR-1","PO4_ugl","7.752","µg P/L"
"2018-06-06","Herring Brook","HR-1","Si_mgl","0.134","mg SiO2/L"
"2018-06-13","Herring Brook","HR-1","water_temp","67","°F"
"2018-06-13","Herring Brook","HR-1","DO%","109.4","% Saturation"
"2018-06-13","Herring Brook","HR-1","DO","10.05","mg/L"
"2018-06-13","Herring Brook","HR-1","Sp. Cond.","209.8","µS/cm"
"2018-06-13","Herring Brook","HR-1","pH","7.13",""
"2018-06-13","Herring Brook","HR-1","DOC_mgl","3.096","mg/L"
"2018-06-13","Herring Brook","HR-1","TDN_mgl","0.4129","mg N/L"
"2018-06-13","Herring Brook","HR-1","NO3_mgl","0.214455","mg N/L"
"2018-06-13","Herring Brook","HR-1","NH4_mgl","0.066834","mg N/L"
"2018-06-13","Herring Brook","HR-1","PO4_ugl","5.514","µg P/L"
"2018-06-13","Herring Brook","HR-1","Si_mgl","0.321","mg SiO2/L"
"2018-06-20","Herring Brook","HR-1","water_temp","75.2","°F"
"2018-06-20","Herring Brook","HR-1","DO%","135.6","% Saturation"
"2018-06-20","Herring Brook","HR-1","DO","11.4","mg/L"
"2018-06-20","Herring Brook","HR-1","Sp. Cond.","219.2","µS/cm"
"2018-06-20","Herring Brook","HR-1","pH","8.88",""
"2018-06-20","Herring Brook","HR-1","DOC_mgl","3.339","mg/L"
"2018-06-20","Herring Brook","HR-1","TDN_mgl","0.3944","mg N/L"
"2018-06-20","Herring Brook","HR-1","NO3_mgl","0.118373","mg N/L"
"2018-06-20","Herring Brook","HR-1","NH4_mgl","0.094196","mg N/L"
"2018-06-20","Herring Brook","HR-1","PO4_ugl","6.974","µg P/L"
"2018-06-20","Herring Brook","HR-1","Si_mgl","1.136","mg SiO2/L"
"2018-06-27","Herring Brook","HR-1","water_temp","71.7","°F"
"2018-06-27","Herring Brook","HR-1","DO%","122.6","% Saturation"
"2018-06-27","Herring Brook","HR-1","DO","10.71","mg/L"
"2018-06-27","Herring Brook","HR-1","Sp. Cond.","220.7","µS/cm"
"2018-06-27","Herring Brook","HR-1","pH","8.386",""
"2018-06-27","Herring Brook","HR-1","DOC_mgl","3.949","mg/L"
"2018-06-27","Herring Brook","HR-1","TDN_mgl","0.3384","mg N/L"
"2018-06-27","Herring Brook","HR-1","NO3_mgl","0.023567","mg N/L"
"2018-06-27","Herring Brook","HR-1","NH4_mgl","0.060097","mg N/L"
"2018-06-27","Herring Brook","HR-1","PO4_ugl","3.903","µg P/L"
"2018-06-27","Herring Brook","HR-1","Si_mgl","1.297","mg SiO2/L"
"2018-07-03","Herring Brook","HR-1","water_temp","79.7","°F"
"2018-07-03","Herring Brook","HR-1","DO%","142.1","% Saturation"
"2018-07-03","Herring Brook","HR-1","DO","11.42","mg/L"
"2018-07-03","Herring Brook","HR-1","Sp. Cond.","221.1","µS/cm"
"2018-07-03","Herring Brook","HR-1","pH","8.756",""
"2018-07-11","Herring Brook","HR-1","water_temp","75.9","°F"
"2018-07-11","Herring Brook","HR-1","DO%","101.4","% Saturation"
"2018-07-11","Herring Brook","HR-1","DO","8.47","mg/L"
"2018-07-11","Herring Brook","HR-1","Sp. Cond.","236.6","µS/cm"
"2018-07-11","Herring Brook","HR-1","pH","6.935",""
"2018-07-11","Herring Brook","HR-1","DOC_mgl","4.698","mg/L"
"2018-07-11","Herring Brook","HR-1","TDN_mgl","0.2817","mg N/L"
"2018-07-11","Herring Brook","HR-1","NO3_mgl","0.008689","mg N/L"
"2018-07-11","Herring Brook","HR-1","NH4_mgl","0.006987","mg N/L"
"2018-07-11","Herring Brook","HR-1","PO4_ugl","0","µg P/L"
"2018-07-11","Herring Brook","HR-1","Si_mgl","2.096","mg SiO2/L"
"2018-07-18","Herring Brook","HR-1","water_temp","78.7","°F"
"2018-07-18","Herring Brook","HR-1","Sp. Cond.","192.8","µS/cm"
"2018-07-18","Herring Brook","HR-1","pH","6.75",""
"2018-07-18","Herring Brook","HR-1","DOC_mgl","4.476","mg/L"
"2018-07-18","Herring Brook","HR-1","TDN_mgl","0.2901","mg N/L"
"2018-07-18","Herring Brook","HR-1","NO3_mgl","0.008511","mg N/L"
"2018-07-18","Herring Brook","HR-1","NH4_mgl","0.021918","mg N/L"
"2018-07-18","Herring Brook","HR-1","PO4_ugl","0","µg P/L"
"2018-07-18","Herring Brook","HR-1","Si_mgl","1.566","mg SiO2/L"
"2018-07-25","Herring Brook","HR-1","water_temp","80.3","°F"
"2018-07-25","Herring Brook","HR-1","DO%","96","% Saturation"
"2018-07-25","Herring Brook","HR-1","DO","7.66","mg/L"
"2018-07-25","Herring Brook","HR-1","Sp. Cond.","238.2","µS/cm"
"2018-07-25","Herring Brook","HR-1","pH","6.94",""
"2018-07-25","Herring Brook","HR-1","DOC_mgl","4.05","mg/L"
"2018-07-25","Herring Brook","HR-1","TDN_mgl","0.2485","mg N/L"
"2018-07-25","Herring Brook","HR-1","NO3_mgl","0.006914","mg N/L"
"2018-07-25","Herring Brook","HR-1","NH4_mgl","0","mg N/L"
"2018-07-25","Herring Brook","HR-1","PO4_ugl","0","µg P/L"
"2018-07-25","Herring Brook","HR-1","Si_mgl","1.476","mg SiO2/L"
"2018-08-03","Herring Brook","HR-1","water_temp","80.3","°F"
"2018-08-03","Herring Brook","HR-1","DO%","102.2","% Saturation"
"2018-08-03","Herring Brook","HR-1","DO","8.11","mg/L"
"2018-08-03","Herring Brook","HR-1","Sp. Cond.","222.1","µS/cm"
"2018-08-03","Herring Brook","HR-1","pH","6.97",""
"2018-08-03","Herring Brook","HR-1","DOC_mgl","3.937","mg/L"
"2018-08-03","Herring Brook","HR-1","TDN_mgl","0.2647","mg N/L"
"2018-08-03","Herring Brook","HR-1","NO3_mgl","0.009965","mg N/L"
"2018-08-03","Herring Brook","HR-1","NH4_mgl","0.017967","mg N/L"
"2018-08-03","Herring Brook","HR-1","PO4_ugl","0","µg P/L"
"2018-08-03","Herring Brook","HR-1","Si_mgl","1.544","mg SiO2/L"
"2018-08-08","Herring Brook","HR-1","water_temp","82.9","°F"
"2018-08-08","Herring Brook","HR-1","DO%","99.8","% Saturation"
"2018-08-08","Herring Brook","HR-1","DO","7.78","mg/L"
"2018-08-08","Herring Brook","HR-1","Sp. Cond.","195.5","µS/cm"
"2018-08-08","Herring Brook","HR-1","pH","7.06",""
"2018-08-08","Herring Brook","HR-1","DOC_mgl","4.089","mg/L"
"2018-08-08","Herring Brook","HR-1","TDN_mgl","0.3018","mg N/L"
"2018-08-08","Herring Brook","HR-1","NO3_mgl","0.008152","mg N/L"
"2018-08-08","Herring Brook","HR-1","NH4_mgl","0.003819","mg N/L"
"2018-08-08","Herring Brook","HR-1","PO4_ugl","0.205","µg P/L"
"2018-08-08","Herring Brook","HR-1","Si_mgl","2.137","mg SiO2/L"
"2018-08-15","Herring Brook","HR-1","water_temp","79.6","°F"
"2018-08-15","Herring Brook","HR-1","Sp. Cond.","224.3","µS/cm"
"2018-08-15","Herring Brook","HR-1","pH","6.71",""
"2018-08-15","Herring Brook","HR-1","DOC_mgl","3.945","mg/L"
"2018-08-15","Herring Brook","HR-1","TDN_mgl","0.2917","mg N/L"
"2018-08-15","Herring Brook","HR-1","NO3_mgl","0.030986","mg N/L"
"2018-08-15","Herring Brook","HR-1","NH4_mgl","0.009239","mg N/L"
"2018-08-15","Herring Brook","HR-1","PO4_ugl","0","µg P/L"
"2018-08-15","Herring Brook","HR-1","Si_mgl","1.673","mg SiO2/L"
"2018-08-22","Herring Brook","HR-1","water_temp","74","°F"
"2018-08-22","Herring Brook","HR-1","DO%","100.5","% Saturation"
"2018-08-22","Herring Brook","HR-1","DO","8.56","mg/L"
"2018-08-22","Herring Brook","HR-1","Sp. Cond.","228.5","µS/cm"
"2018-08-22","Herring Brook","HR-1","pH","7.1",""
"2018-08-22","Herring Brook","HR-1","DOC_mgl","3.409","mg/L"
"2018-08-22","Herring Brook","HR-1","TDN_mgl","0.3127","mg N/L"
"2018-08-29","Herring Brook","HR-1","water_temp","79.2","°F"
"2018-08-29","Herring Brook","HR-1","DO%","116.4","% Saturation"
"2018-08-29","Herring Brook","HR-1","DO","9.4","mg/L"
"2018-08-29","Herring Brook","HR-1","Sp. Cond.","198.7","µS/cm"
"2018-08-29","Herring Brook","HR-1","pH","8.02",""
"2018-08-29","Herring Brook","HR-1","DOC_mgl","3.479","mg/L"
"2018-08-29","Herring Brook","HR-1","TDN_mgl","0.2641","mg N/L"
"2018-09-05","Herring Brook","HR-1","water_temp","77.9","°F"
"2018-09-05","Herring Brook","HR-1","DO%","89.9","% Saturation"
"2018-09-05","Herring Brook","HR-1","DO","7.36","mg/L"
"2018-09-05","Herring Brook","HR-1","Sp. Cond.","237.2","µS/cm"
"2018-09-05","Herring Brook","HR-1","pH","7.07",""
"2018-09-05","Herring Brook","HR-1","DOC_mgl","3.672","mg/L"
"2018-09-05","Herring Brook","HR-1","TDN_mgl","0.3466","mg N/L"
"2018-09-12","Herring Brook","HR-1","water_temp","72.8","°F"
"2018-09-12","Herring Brook","HR-1","DO%","113.9","% Saturation"
"2018-09-12","Herring Brook","HR-1","DO","9.82","mg/L"
"2018-09-12","Herring Brook","HR-1","Sp. Cond.","230.9","µS/cm"
"2018-09-12","Herring Brook","HR-1","pH","7.18",""
"2018-09-19","Herring Brook","HR-1","water_temp","71.8","°F"
"2018-09-19","Herring Brook","HR-1","DO%","100.6","% Saturation"
"2018-09-19","Herring Brook","HR-1","DO","8.79","mg/L"
"2018-09-19","Herring Brook","HR-1","Sp. Cond.","218.6","µS/cm"
"2018-09-19","Herring Brook","HR-1","pH","6.91",""
"2018-09-19","Herring Brook","HR-1","DOC_mgl","2.618","mg/L"
"2018-09-19","Herring Brook","HR-1","TDN_mgl","0.25976","mg N/L"
"2018-09-19","Herring Brook","HR-1","NO3_mgl","0.01271","mg N/L"
"2018-09-19","Herring Brook","HR-1","NH4_mgl","0.05812","mg N/L"
"2018-09-19","Herring Brook","HR-1","PO4_ugl","7.33","µg P/L"
"2018-09-19","Herring Brook","HR-1","Si_mgl","1.70347","mg SiO2/L"
"2018-09-27","Herring Brook","HR-1","water_temp","67.7","°F"
"2018-09-27","Herring Brook","HR-1","DO%","95.8","% Saturation"
"2018-09-27","Herring Brook","HR-1","DO","8.74","mg/L"
"2018-09-27","Herring Brook","HR-1","Sp. Cond.","214.6","µS/cm"
"2018-09-27","Herring Brook","HR-1","pH","6.94",""
"2018-09-27","Herring Brook","HR-1","DOC_mgl","2.899","mg/L"
"2018-09-27","Herring Brook","HR-1","TDN_mgl","0.22839","mg N/L"
"2018-09-27","Herring Brook","HR-1","NO3_mgl","0.01077","mg N/L"
"2018-09-27","Herring Brook","HR-1","NH4_mgl","0.03312","mg N/L"
"2018-09-27","Herring Brook","HR-1","PO4_ugl","6.63","µg P/L"
