,SUBW_NAME,ele5pct,Travel_Tim,SLOPE_,SLOPE_0,SLOPE_A,SLOPE_B,SLOPE_C,SLOPE_D,SLOPE_E,FRMLNDCLS_,FRMLNDCLS_All areas are prime farmland,FRMLNDCLS_Farmland of statewide importance,FRMLNDCLS_Farmland of unique importance,FRMLNDCLS_Not prime farmland,HYDROLGRP_,HYDROLGRP_A,HYDROLGRP_A/D,HYDROLGRP_B,HYDROLGRP_B/D,HYDROLGRP_C,HYDROLGRP_C/D,HYDROLGRP_D,HYDRCRATNG_,HYDRCRATNG_No,HYDRCRATNG_Unranked,HYDRCRATNG_Yes,DRAINCLASS_,DRAINCLASS_Excessively drained,DRAINCLASS_Moderately well drained,DRAINCLASS_Poorly drained,DRAINCLASS_Somewhat excessively drained,DRAINCLASS_Somewhat poorly drained,DRAINCLASS_Subaqueous,DRAINCLASS_Very poorly drained,DRAINCLASS_Well drained,DEP2WATTBL_0.0,DEP2WATTBL_5.0,DEP2WATTBL_8.0,DEP2WATTBL_10.0,DEP2WATTBL_15.0,DEP2WATTBL_23.0,DEP2WATTBL_29.0,DEP2WATTBL_30.0,DEP2WATTBL_38.0,DEP2WATTBL_45.0,DEP2WATTBL_46.0,DEP2WATTBL_48.0,DEP2WATTBL_51.0,DEP2WATTBL_54.0,DEP2WATTBL_60.0,DEP2WATTBL_61.0,DEP2WATTBL_64.0,DEP2WATTBL_66.0,DEP2WATTBL_68.0,DEP2WATTBL_69.0,DEP2WATTBL_73.0,DEP2WATTBL_76.0,DEP2WATTBL_77.0,DEP2WATTBL_82.0,CLAY_0.0,CLAY_0.1,CLAY_0.2,CLAY_0.5,CLAY_1.0,CLAY_1.3,CLAY_1.5,CLAY_2.0,CLAY_2.5,CLAY_3.0,CLAY_3.3000000000000003,CLAY_4.0,CLAY_4.5,CLAY_4.6000000000000005,CLAY_4.7,CLAY_5.0,CLAY_5.4,CLAY_6.0,CLAY_6.5,CLAY_7.0,CLAY_7.2,CLAY_7.3,CLAY_7.5,CLAY_8.0,CLAY_9.0,CLAY_9.200000000000001,CLAY_9.5,CLAY_10.0,CLAY_10.6,CLAY_11.5,CLAY_13.0,CLAY_15.0,CLAY_19.0,CLAY_20.2,CLAY_25.0,CLAY_27.0,CLAY_27.5,CLAY_30.0,OM_0.0,OM_0.05,OM_0.08,OM_0.1,OM_0.25,OM_0.3,OM_0.4,OM_0.7000000000000001,OM_0.75,OM_1.0,OM_1.5,OM_1.74,OM_2.0,OM_2.2,OM_2.3000000000000003,OM_2.5,OM_3.0,OM_3.35,OM_3.4,OM_3.5,OM_3.8000000000000003,OM_3.92,OM_4.0,OM_4.12,OM_4.13,OM_4.5,OM_4.97,OM_5.0,OM_5.09,OM_5.5,OM_5.75,OM_6.0,OM_6.4,OM_6.5,OM_6.7,OM_6.9,OM_7.0,OM_7.01,OM_7.75,OM_8.0,OM_8.3,OM_8.34,OM_9.5,OM_10.0,OM_11.0,OM_12.0,OM_14.0,OM_25.0,NLEACHING_,NLEACHING_High,NLEACHING_Low,NLEACHING_Moderate,NLEACHING_Not rated,COVERNAME_,COVERNAME_Bare Land,COVERNAME_Cultivated,COVERNAME_Deciduous Forest,COVERNAME_Developed Open Space,COVERNAME_Estaurine Aquatic bed,COVERNAME_Estuarine Emergent Wetland,COVERNAME_Estuarine Forested Wetland,COVERNAME_Estuarine Scrub/Shrub Wetland,COVERNAME_Evergreen Forest,COVERNAME_Grassland,COVERNAME_Impervious,COVERNAME_Palustrine Aquatic Bed,COVERNAME_Palustrine Emergent Wetland,COVERNAME_Palustrine Forested Wetland,COVERNAME_Palustrine Scrub/Shrub Wetland,COVERNAME_Pasture/Hay,COVERNAME_Scrub/Shrub,COVERNAME_Unconsolidated Shore,COVERNAME_Water,USEGENNAME_,USEGENNAME_Agriculture,USEGENNAME_Commercial,USEGENNAME_Forest,USEGENNAME_Industrial,"USEGENNAME_Mixed use, other","USEGENNAME_Mixed use, primarily commercial","USEGENNAME_Mixed use, primarily residential",USEGENNAME_Open land,USEGENNAME_Recreation,USEGENNAME_Residential - multi-family,USEGENNAME_Residential - other,USEGENNAME_Residential - single family,USEGENNAME_Right-of-way,USEGENNAME_Tax exempt,USEGENNAME_Unknown,USEGENNAME_Water,CRANBERRY_0,CRANBERRY_1,ACTIVE_0,ACTIVE_1
12,AgawamRiver,GT5%,LT10,0.0,46218.73013700303,1720674.7099060758,3491884.4660395016,777083.1404855682,0.0,75974.72307667528,0.0,74.85057247417113,2558261.570315739,189874.74600953324,3347477.382385909,0.0,4061250.5820715497,618019.9106000918,470650.0301543537,475288.8478467893,171619.47066635574,10499.306967974891,192465.4391605628,0.0,4813577.536783252,0.0,1186216.0506844264,0.0,2967327.8916890607,666784.8638348826,207074.06640389463,142814.33728556547,0.0,0.0,979141.9842805318,1036650.4439737428,1186216.0506844264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28132.397436948155,81925.05645404424,0.0,0.0,0.0,556727.4099438903,0.0,0.0,0.0,0.0,170653.24191615343,0.0,171619.47066635574,97264.12316498352,170653.24191615343,0.0,0.0,1950547.8371524152,164751.65786874978,378635.3665970633,1049174.641194194,0.0,464158.2605620959,0.0,291064.5565277485,0.0,0.0,165442.75729369852,16676.020340632094,0.0,223727.70123687995,0.0,18142.307615277557,0.0,0.0,0.0,476735.83661836607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198637.0100002035,0.0,0.0,28132.397436948155,0.0,0.0,0.0,0.0,177778.62943015672,378635.3665970633,14608.627243331806,494878.1442336436,141157.13356009038,0.0,556727.4099438903,464158.2605620959,0.0,163663.59380055292,142814.33728556547,9403.60716804934,0.0,307478.8969584572,0.0,1819788.3877417324,0.0,0.0,0.0,0.0,165442.75729369852,0.0,0.0,0.0,0.0,0.0,170653.24191615343,0.0,0.0,0.0,0.0,164751.65786874978,9571.473676535474,6176.713372657205,0.0,0.0,52516.66199868241,0.0,0.0,0.0,4641958.066116896,633536.0831063916,724299.4382443905,112042.1821771458,0.0,172229.11614532344,98650.9108310846,1116789.0778021174,837159.8634803869,0.0,388636.61224628426,0.0,0.0,1455521.19118067,179376.40726554376,1094869.781665227,21885.470949474093,60550.74791043585,416347.45534284593,135881.25853743797,0.0,77574.21213443628,81.08135108329925,56282.53774849489,0.0,382061.1885523826,410735.4636824116,0.0,83164.47641728655,0.0,0.0,22795.95208555414,1669581.0420187388,0.0,617177.8858029122,0.0,1385863.019143809,714699.780971249,551252.300793169,271625.61599254754,2878.999130785432,6002154.463459848,109681.30750303884,6018836.769504056,92999.0014588306
13,AgawamRiver,LE5%,LT10,0.0,671286.1382951896,73695.43590371542,27263.189004526088,7513.76379548267,0.0,0.0,0.0,0.0,20194.261892500635,7.38894981568026,102353.1711968774,0.0,27853.91625657024,69173.24423989309,9225.283836451228,348.04802195034165,0.0,147.40966428343006,1724.4866845758595,0.0,39312.61591592819,0.0,69159.772787796,0.0,15731.435814784663,13542.661950147522,1724.4866845758595,773.9248210958659,0.0,0.0,67435.28610322013,9264.593329900134,69159.772787796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.4158229067207,0.0,0.0,0.0,11309.246127240802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.349091339740067,0.0,0.0,0.0,11118.431588166552,3.881308395218512,2516.324539747648,11379.608421543073,0.0,4330.095509777184,0.0,775.2365443969704,0.0,0.0,0.0,147.40966428343006,0.0,39.30949344890681,0.0,1720.605376180641,0.0,0.0,0.0,9225.283836451228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3622943022686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.4158229067207,2516.324539747648,0.0,10945.88921263187,0.0,0.0,11309.246127240802,4330.095509777184,0.0,0.0,773.9248210958659,21.960141524059807,0.0,194.10810754801716,0.0,8885.015765259834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.881308395218512,0.0,0.0,0.0,0.0,1.3117233011045502,0.0,0.0,0.0,39312.61591592819,2072.5347065262013,67087.2380812698,671286.1382951896,0.0,2177.552102840154,0.0,8952.419499270904,1459.2932947605543,0.0,44640.96204955851,0.0,0.0,1472.3257984882728,959.198828279258,4105.137422577853,1412.7833212762412,243.75745510462457,3397.891872047907,1008.7360688647448,0.0,866.9305719613212,862.6148782447559,708198.917572984,0.0,21.47900453674768,4290.641323354762,0.0,1284.9604505583875,0.0,0.0,1104.9153569855082,47593.20707215687,0.0,6637.538707384893,0.0,16660.90998997839,8142.882354553575,8305.026536900514,676286.1474019707,9430.812537878704,779667.6641675631,90.85927510603211,779758.5234426691,0.0
14,AgawamRiverNorth,GT5%,LT10,0.0,14459.95183582716,46272.32367520466,473565.1922162586,971324.0828577532,0.0,293972.40622312546,0.0,41285.66242816296,91035.3243130826,13700.703725998002,1653572.2663409254,0.0,1765384.75420774,0.0,2526.368691753136,17222.882072848774,0.0,0.0,0.0,0.0,1767911.1228994932,0.0,17222.882072848774,0.0,1713579.9898726735,10519.101906903446,0.0,41285.66242816296,0.0,0.0,17222.882072848774,2526.368691753136,17222.882072848774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10519.101906903446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522864.6286585759,0.0,27340.237034528745,105731.83769417823,0.0,77466.61170088245,0.0,1007918.6587642604,0.0,0.0,0.0,0.0,41285.66242816296,2526.368691753136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.178346850774,0.0,0.0,2526.368691753136,0.0,0.0,0.0,0.0,13700.703725998002,27340.237034528745,0.0,0.0,1530783.2874228363,0.0,10519.101906903446,77466.61170088245,0.0,0.0,0.0,0.0,0.0,0.0,119275.51614258895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767911.1228994932,17222.882072848774,0.0,14459.95183582716,0.0,16830.1564007738,639.0470422331983,290743.9376625163,22188.657054395917,0.0,0.0,0.0,0.0,1097880.1068282863,208114.0197282536,32158.060767253708,11.187166659949408,10680.09468893157,11499.635090221647,2562.568982679026,0.0,92685.03244255426,0.0,13601.467868584132,0.0,69428.0455103146,0.0,0.0,0.0,0.0,0.0,406824.7782114471,252107.1249060304,13043.390856434216,48226.95416931427,0.0,935285.4878204768,7389.896408306172,67288.29384102007,0.0,0.0,1789225.392265635,10368.54381699374,1789225.392265635,10368.54381699374
15,AgawamRiverNorth,LE5%,LT10,0.0,5160.666032084422,84559.12976781793,238.88317019323244,14326.4934323629,0.0,4862.479319149162,0.0,0.0,238.88317019323244,77176.68569107939,31732.08286033502,0.0,19427.855921705297,0.0,0.0,84559.12976781793,0.0,0.0,0.0,0.0,19427.855921705297,0.0,84559.12976781793,0.0,19188.972751512065,238.88317019323244,0.0,0.0,0.0,0.0,84559.12976781793,0.0,84559.12976781793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.88317019323244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821.90906239816,0.0,13367.063689113904,84798.01293801116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7382.444076738534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77176.68569107939,13367.063689113904,0.0,0.0,5821.90906239816,0.0,238.88317019323244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19427.855921705297,84559.12976781793,0.0,5160.666032084422,0.0,8690.040960000651,53232.893542524216,5755.518158049966,82.72072871397285,0.0,0.0,0.0,0.0,1318.1838931935913,9357.12250197498,368.4692242558386,3937.513911283524,1219.9771466246502,20715.100732241022,2490.646973073504,0.0,1.9548916851412192,0.0,1977.5075418126348,0.0,81915.2164462157,0.0,0.0,0.0,0.0,0.0,0.0,24359.44887089669,0.0,0.0,0.0,1333.641915994534,1537.996405180606,1.346567146164251,0.0,0.0,56786.53237516122,52361.11768661405,56786.53237516122,52361.11768661405
16,AlderCreek,GT5%,GT10,0.0,6957.394755070691,0.0,52023.03341402749,12615.684880445117,19060.42239908861,0.0,0.0,0.0,52023.03341402749,0.0,38633.50203460442,0.0,83699.14069356122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83699.14069356122,6957.394755070691,0.0,0.0,19060.42239908861,0.0,0.0,0.0,0.0,0.0,0.0,64638.71829447261,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19060.42239908861,0.0,64638.71829447261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19060.42239908861,0.0,0.0,64638.71829447261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83699.14069356122,0.0,0.0,6957.394755070691,0.0,0.0,5361.168111191486,26119.190129656497,0.0,0.0,0.0,0.0,0.0,57087.16136337479,49.58313656109972,2039.4228649140716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90656.52560569794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90656.52996546048,0.0,90656.52996546048,0.0
17,AlderCreek,GT5%,LT10,0.0,3039.379341458673,16937.26571811575,54997.93807781669,189160.73811405,36672.42901284188,0.0,0.0,0.0,578.457375187672,16937.26571811575,283292.0271709796,0.0,280831.1052047086,0.0,0.0,16937.26571811575,0.0,0.0,0.0,0.0,280831.1052047086,3039.379341458673,16937.26571811575,0.0,110745.6023192225,0.0,0.0,0.0,0.0,0.0,16937.26571811575,170085.5028854861,16937.26571811575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158937.92504126285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19653.6926037516,0.0,0.0,16937.26571811575,0.0,36672.42901284188,0.0,224504.98358811508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16937.26571811575,0.0,0.0,0.0,74073.17330638062,0.0,0.0,36672.42901284188,0.0,0.0,170085.5028854861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280831.1052047086,16937.26571811575,0.0,3039.379341458673,0.0,2658.904645331128,17550.81983631383,95348.21607207828,21855.01861764469,0.0,0.0,0.0,0.0,116257.14326200073,9784.970686849956,17307.740217802082,2.2959215402266118,2407.489461202242,12985.876962298797,1034.6951855232694,920.4753849861698,2256.397404339953,0.0,437.6694783753136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109646.20828293083,0.0,10043.443996217977,0.0,152390.06915204372,28727.99170509412,0.0,0.0,0.0,291532.9820060024,9274.76108867685,291532.9820060024,9274.76108867685
18,AlderCreek,LE5%,LT10,0.0,0.0,31551.921426925062,9053.067192590786,5628.735561431096,0.0,0.0,0.0,0.0,0.0,31551.921426925062,14681.802754021885,0.0,14681.802754021885,0.0,0.0,31551.921426925062,0.0,0.0,0.0,0.0,14681.802754021885,0.0,31551.921426925062,0.0,13834.815807375624,0.0,0.0,0.0,0.0,0.0,31551.921426925062,846.9869466462588,31551.921426925062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.9869466462588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4781.748614784838,0.0,0.0,31551.921426925062,0.0,0.0,0.0,9900.054139237043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31551.921426925062,0.0,0.0,0.0,13834.815807375624,0.0,0.0,0.0,0.0,0.0,846.9869466462588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14681.802754021885,31551.921426925062,0.0,0.0,0.0,0.5486566249989588,26720.68363583835,9981.073760335295,2335.167684782627,0.0,0.0,0.0,0.0,2870.0460903651083,76.09505609731518,25.720202470003287,0.0,0.0,3921.4044721273895,0.0,0.0,49.35588233575194,0.0,253.6301325613216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4307.703045441749,0.0,0.0,0.0,41312.7621607398,613.2603673566091,0.0,0.0,0.0,23513.04995859029,22720.67509880496,23513.04995859029,22720.67509880496
19,AllenHarbor,GT5%,LT10,0.0,50913.64498978471,306233.8599897771,102221.68476716596,8999.388424270544,24853.717996033723,0.0,0.0,0.0,10201.766545711214,0.0,483020.5296213208,0.0,371285.61738064594,71023.03379660138,0.0,0.0,0.0,0.0,0.0,0.0,371285.61738064594,50517.34859516789,71023.03379660138,0.0,361083.85083493474,10201.766545711214,868.3646790551389,0.0,0.0,0.0,70154.66911754623,0.0,70154.66911754623,0.0,0.0,0.0,1419.700642907918,0.0,0.0,868.3646790551389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10201.766545711214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.066966210765,1419.700642907918,0.0,0.0,352879.783868724,0.0,0.0,10201.766545711214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.3646790551389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.066966210765,1419.700642907918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352879.783868724,0.0,10201.766545711214,0.0,0.0,0.0,868.3646790551389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371285.61738064594,0.0,71023.03379660138,50913.64498978471,0.0,7713.693129899964,0.0,108432.19338153832,101289.39279163616,0.0,50241.91388629794,0.0,0.0,37280.52451926094,8755.816590989554,139822.61021214534,228.33949005358272,11604.837048419247,10329.580378402325,6144.815451242978,0.0,9749.273511920735,1193.4892658827189,435.82104499342336,0.0,0.0,60072.30119761168,0.0,0.0,0.0,0.0,3469.8191502364502,26968.814305823165,7943.487686432774,45783.06642268771,0.0,274654.61131419503,59277.28473255912,0.0,15052.915893137322,0.0,493222.2966127381,0.0,493222.2966127381,0.0
20,AllenHarbor,LE5%,LT10,0.0,65972.53416959272,52509.63486194734,5460.780504871941,7141.334020294111,2.557187668926725,0.0,0.0,0.0,0.0,0.0,131086.84074437505,0.0,25120.655029501464,39993.65154528086,0.0,0.0,0.0,0.0,0.0,0.0,25120.655029501464,1141.776032553072,39993.65154528086,0.0,25120.655029501464,0.0,0.0,0.0,0.0,0.0,39993.65154528086,0.0,39993.65154528086,0.0,0.0,0.0,577.0845336346563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7141.334020294111,577.0845336346563,0.0,0.0,17979.321009207353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7141.334020294111,577.0845336346563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17979.321009207353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25120.655029501464,0.0,39993.65154528086,65972.53416959272,0.0,589.2657066984939,0.0,418.6891493071682,334.8339973177794,0.0,27241.27051057477,0.0,0.0,23.425821996830145,735.7984475011295,3373.127046979819,46.12117431832839,380.5846457617948,7.716110483508441,0.0,0.0,0.0281535801035073,5923.618186621614,92012.3645646746,0.0,0.0,5887.406050725064,0.0,0.0,0.0,0.0,0.0,3215.46142145835,0.0,752.0360740616428,0.0,14875.026930798347,416.76823723292097,0.0,105940.14480153962,0.0,131086.84220850974,0.0,131086.84220850974,0.0
21,AllenHarborStream,GT5%,GT10,0.0,0.0,32020.48399333368,61017.96288701562,48609.37474121169,22884.71583437449,0.0,0.0,0.0,0.0,18364.44792758489,146168.0895283506,0.0,146168.0895283506,0.0,0.0,18364.44792758489,0.0,0.0,0.0,0.0,146168.0895283506,0.0,18364.44792758489,0.0,146168.0895283506,0.0,0.0,0.0,0.0,0.0,18364.44792758489,0.0,18364.44792758489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146168.0895283506,0.0,0.0,18364.44792758489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18364.44792758489,0.0,0.0,0.0,146168.0895283506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146168.0895283506,18364.44792758489,0.0,0.0,0.0,0.0,0.0,62347.76220754964,22880.842397670112,0.0,0.0,0.0,0.0,16128.617047032796,387.84506697424825,30027.48103246815,0.0,165.65104157228012,26598.44449037262,5269.996374360815,0.0,669.230908375755,0.0,56.66407837488255,0.0,5556.973407863756,0.0,0.0,0.0,0.0,0.0,0.0,29724.2375032014,0.0,2800.276739691226,0.0,91278.80370489086,17652.4008396183,0.0,17519.842449485757,0.0,164532.54037073356,0.0,164532.54037073356,0.0
22,AllenHarborStream,GT5%,LT10,0.0,13113.155942502264,104504.51628993193,141095.54921325512,97564.47764619552,6700.488370005574,0.0,0.0,0.0,21150.309382049458,13585.082048078304,328242.7960317627,0.0,317272.1545426929,19007.794928616964,0.0,13585.082048078304,0.0,0.0,0.0,0.0,317272.1545426929,13113.155942502264,32592.87697669527,0.0,296121.8451606434,21150.309382049458,8196.716434368951,0.0,0.0,0.0,24396.16054232632,0.0,24396.16054232632,0.0,0.0,0.0,0.0,0.0,0.0,8196.716434368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21150.309382049458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296121.8451606434,0.0,0.0,34735.39143012776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.716434368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13585.082048078304,0.0,0.0,0.0,296121.8451606434,0.0,21150.309382049458,0.0,0.0,0.0,8196.716434368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317272.1545426929,13585.082048078304,19007.794928616964,13113.155942502264,0.0,21.737184736772846,0.0,126913.7068075482,75929.42569963675,0.0,0.0,0.0,0.0,21529.50281821492,440.6576020677921,95328.32523678096,0.0,277.65418237783643,29588.220371839765,11227.805049057131,0.0,1482.2377518418025,0.0,238.9089796790584,0.0,5892.044015858215,20088.415100969567,0.0,0.0,0.0,0.0,0.0,48507.28952004887,31383.60217130482,40231.865785679925,0.0,153850.52885829398,45584.643150871125,13185.14147875996,4254.651601994549,0.0,362978.1836848105,0.0,362978.1836848105,0.0
23,AllenHarborStream,LE5%,GT10,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.0,0.0,0.0,0.08464382486163,0.0,0.08464382486163,0.0
