SUBW_NAME,ele5pct,Travel_Tim,SLOPE_,SLOPE_0,SLOPE_A,SLOPE_B,SLOPE_C,SLOPE_D,SLOPE_E,FRMLNDCLS_,FRMLNDCLS_All areas are prime farmland,FRMLNDCLS_Farmland of statewide importance,FRMLNDCLS_Farmland of unique importance,FRMLNDCLS_Not prime farmland,HYDROLGRP_,HYDROLGRP_A,HYDROLGRP_A/D,HYDROLGRP_B,HYDROLGRP_B/D,HYDROLGRP_C,HYDROLGRP_C/D,HYDROLGRP_D,HYDRCRATNG_,HYDRCRATNG_No,HYDRCRATNG_Unranked,HYDRCRATNG_Yes,DRAINCLASS_,DRAINCLASS_Excessively drained,DRAINCLASS_Moderately well drained,DRAINCLASS_Poorly drained,DRAINCLASS_Somewhat excessively drained,DRAINCLASS_Somewhat poorly drained,DRAINCLASS_Subaqueous,DRAINCLASS_Very poorly drained,DRAINCLASS_Well drained,DEP2WATTBL_0.0,DEP2WATTBL_5.0,DEP2WATTBL_8.0,DEP2WATTBL_10.0,DEP2WATTBL_15.0,DEP2WATTBL_23.0,DEP2WATTBL_29.0,DEP2WATTBL_30.0,DEP2WATTBL_38.0,DEP2WATTBL_45.0,DEP2WATTBL_46.0,DEP2WATTBL_48.0,DEP2WATTBL_51.0,DEP2WATTBL_54.0,DEP2WATTBL_60.0,DEP2WATTBL_61.0,DEP2WATTBL_64.0,DEP2WATTBL_66.0,DEP2WATTBL_68.0,DEP2WATTBL_69.0,DEP2WATTBL_73.0,DEP2WATTBL_76.0,DEP2WATTBL_77.0,DEP2WATTBL_82.0,CLAY_0.0,CLAY_0.1,CLAY_0.2,CLAY_0.5,CLAY_1.0,CLAY_1.3,CLAY_1.5,CLAY_2.0,CLAY_2.5,CLAY_3.0,CLAY_3.3000000000000003,CLAY_4.0,CLAY_4.5,CLAY_4.6000000000000005,CLAY_4.7,CLAY_5.0,CLAY_5.4,CLAY_6.0,CLAY_6.5,CLAY_7.0,CLAY_7.2,CLAY_7.3,CLAY_7.5,CLAY_8.0,CLAY_9.0,CLAY_9.200000000000001,CLAY_9.5,CLAY_10.0,CLAY_10.6,CLAY_11.5,CLAY_13.0,CLAY_15.0,CLAY_19.0,CLAY_20.2,CLAY_25.0,CLAY_27.0,CLAY_27.5,CLAY_30.0,OM_0.0,OM_0.05,OM_0.08,OM_0.1,OM_0.25,OM_0.3,OM_0.4,OM_0.7000000000000001,OM_0.75,OM_1.0,OM_1.5,OM_1.74,OM_2.0,OM_2.2,OM_2.3000000000000003,OM_2.5,OM_3.0,OM_3.35,OM_3.4,OM_3.5,OM_3.8000000000000003,OM_3.92,OM_4.0,OM_4.12,OM_4.13,OM_4.5,OM_4.97,OM_5.0,OM_5.09,OM_5.5,OM_5.75,OM_6.0,OM_6.4,OM_6.5,OM_6.7,OM_6.9,OM_7.0,OM_7.01,OM_7.75,OM_8.0,OM_8.3,OM_8.34,OM_9.5,OM_10.0,OM_11.0,OM_12.0,OM_14.0,OM_25.0,NLEACHING_,NLEACHING_High,NLEACHING_Low,NLEACHING_Moderate,NLEACHING_Not rated
AgawamReservoirS,LE5%,LT10,0.0,178330.998096989,290826.54859045893,44033.12614886545,43738.0934670501,0.0,23408.527120538252,0.0,0.0,18505.773711285627,172968.15608897762,388863.3636236385,0.0,112569.97022497402,858.6613381553627,0.0,277670.52505760425,0.0,0.0,10907.138706179121,0.0,112575.0434091647,0.0,289431.251917748,0.0,94064.1965136884,18510.846895476305,10907.138706179121,0.0,0.0,0.0,278524.1132115689,0.0,289431.251917748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073184190678724,0.0,0.0,0.0,18505.773711285627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.5881539646839,0.0,0.0,0.0,33754.23336420764,10907.138706179121,32143.124936212753,296176.29876888986,0.0,159.75798178456157,0.0,28012.153415674115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104702.36896862662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172973.22927316828,32143.124936212753,0.0,0.0,61761.31359569108,0.0,18505.773711285627,159.75798178456157,0.0,0.0,0.0,853.5881539646839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10907.138706179121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112575.0434091647,288577.66376378335,853.5881539646839,178330.998096989
AgawamRiver,GT5%,LT10,0.0,46218.730137003025,1720674.7099060758,3491884.4660395016,777083.1404855682,0.0,75974.72307667528,0.0,74.85057247417113,2558261.570315739,189874.74600953324,3347477.382385909,0.0,4061250.5820715497,618019.9106000918,470650.03015435365,475288.84784678934,171619.47066635574,10499.306967974891,192465.43916056282,0.0,4813577.536783252,0.0,1186216.0506844264,0.0,2967327.8916890607,666784.8638348826,207074.06640389463,142814.33728556547,0.0,0.0,979141.9842805318,1036650.4439737428,1186216.0506844264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28132.397436948155,81925.05645404424,0.0,0.0,0.0,556727.4099438903,0.0,0.0,0.0,0.0,170653.24191615343,0.0,171619.47066635574,97264.12316498352,170653.24191615343,0.0,0.0,1950547.8371524152,164751.65786874978,378635.3665970633,1049174.6411941939,0.0,464158.26056209585,0.0,291064.5565277485,0.0,0.0,165442.75729369852,16676.020340632094,0.0,223727.70123687995,0.0,18142.307615277554,0.0,0.0,0.0,476735.83661836607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198637.0100002035,0.0,0.0,28132.397436948155,0.0,0.0,0.0,0.0,177778.62943015672,378635.3665970633,14608.627243331806,494878.1442336436,141157.13356009038,0.0,556727.4099438903,464158.26056209585,0.0,163663.59380055292,142814.33728556547,9403.60716804934,0.0,307478.8969584572,0.0,1819788.3877417324,0.0,0.0,0.0,0.0,165442.75729369852,0.0,0.0,0.0,0.0,0.0,170653.24191615343,0.0,0.0,0.0,0.0,164751.65786874978,9571.473676535474,6176.713372657205,0.0,0.0,52516.66199868241,0.0,0.0,0.0,4641958.0661168955,633536.0831063916,724299.4382443905,112042.1821771458
AgawamRiver,LE5%,LT10,0.0,671286.1382951896,73695.43590371542,27263.189004526088,7513.76379548267,0.0,0.0,0.0,0.0,20194.261892500635,7.38894981568026,102353.1711968774,0.0,27853.91625657024,69173.24423989309,9225.283836451228,348.04802195034165,0.0,147.40966428343006,1724.4866845758595,0.0,39312.61591592819,0.0,69159.772787796,0.0,15731.435814784663,13542.661950147522,1724.4866845758595,773.9248210958659,0.0,0.0,67435.28610322013,9264.593329900134,69159.772787796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.4158229067207,0.0,0.0,0.0,11309.246127240802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.349091339740067,0.0,0.0,0.0,11118.431588166553,3.8813083952185115,2516.324539747648,11379.608421543071,0.0,4330.095509777184,0.0,775.2365443969704,0.0,0.0,0.0,147.40966428343006,0.0,39.30949344890681,0.0,1720.605376180641,0.0,0.0,0.0,9225.283836451228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3622943022686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.4158229067207,2516.324539747648,0.0,10945.88921263187,0.0,0.0,11309.246127240802,4330.095509777184,0.0,0.0,773.9248210958659,21.960141524059807,0.0,194.10810754801713,0.0,8885.015765259834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8813083952185115,0.0,0.0,0.0,0.0,1.3117233011045502,0.0,0.0,0.0,39312.61591592819,2072.5347065262013,67087.2380812698,671286.1382951896
AgawamRiverNorth,GT5%,LT10,0.0,14459.95183582716,46272.32367520466,473565.19221625867,971324.0828577532,0.0,293972.40622312546,0.0,41285.662428162956,91035.3243130826,13700.703725998002,1653572.2663409254,0.0,1765384.75420774,0.0,2526.368691753136,17222.882072848774,0.0,0.0,0.0,0.0,1767911.1228994932,0.0,17222.882072848774,0.0,1713579.9898726735,10519.101906903446,0.0,41285.662428162956,0.0,0.0,17222.882072848774,2526.368691753136,17222.882072848774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10519.101906903446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522864.6286585759,0.0,27340.237034528745,105731.83769417823,0.0,77466.61170088245,0.0,1007918.6587642605,0.0,0.0,0.0,0.0,41285.662428162956,2526.368691753136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.178346850774,0.0,0.0,2526.368691753136,0.0,0.0,0.0,0.0,13700.703725998002,27340.237034528745,0.0,0.0,1530783.2874228363,0.0,10519.101906903446,77466.61170088245,0.0,0.0,0.0,0.0,0.0,0.0,119275.51614258897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767911.1228994932,17222.882072848774,0.0,14459.95183582716
AgawamRiverNorth,LE5%,LT10,0.0,5160.666032084422,84559.12976781793,238.88317019323244,14326.4934323629,0.0,4862.479319149162,0.0,0.0,238.88317019323244,77176.68569107939,31732.08286033502,0.0,19427.855921705297,0.0,0.0,84559.12976781793,0.0,0.0,0.0,0.0,19427.855921705297,0.0,84559.12976781793,0.0,19188.972751512065,238.88317019323244,0.0,0.0,0.0,0.0,84559.12976781793,0.0,84559.12976781793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.88317019323244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821.90906239816,0.0,13367.063689113904,84798.01293801116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7382.444076738534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77176.68569107939,13367.063689113904,0.0,0.0,5821.90906239816,0.0,238.88317019323244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19427.855921705297,84559.12976781793,0.0,5160.666032084422
AlderCreek,GT5%,GT10,0.0,6957.394755070691,0.0,52023.03341402749,12615.684880445115,19060.42239908861,0.0,0.0,0.0,52023.03341402749,0.0,38633.50203460442,0.0,83699.14069356122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83699.14069356122,6957.394755070691,0.0,0.0,19060.42239908861,0.0,0.0,0.0,0.0,0.0,0.0,64638.71829447261,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19060.42239908861,0.0,64638.71829447261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19060.42239908861,0.0,0.0,64638.71829447261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83699.14069356122,0.0,0.0,6957.394755070691
AlderCreek,GT5%,LT10,0.0,3039.379341458673,16937.26571811575,54997.93807781669,189160.73811405,36672.42901284188,0.0,0.0,0.0,578.457375187672,16937.26571811575,283292.0271709796,0.0,280831.1052047086,0.0,0.0,16937.26571811575,0.0,0.0,0.0,0.0,280831.1052047086,3039.379341458673,16937.26571811575,0.0,110745.6023192225,0.0,0.0,0.0,0.0,0.0,16937.26571811575,170085.5028854861,16937.26571811575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158937.92504126285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19653.692603751602,0.0,0.0,16937.26571811575,0.0,36672.42901284188,0.0,224504.98358811508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16937.26571811575,0.0,0.0,0.0,74073.17330638062,0.0,0.0,36672.42901284188,0.0,0.0,170085.5028854861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280831.1052047086,16937.26571811575,0.0,3039.379341458673
AlderCreek,LE5%,LT10,0.0,0.0,31551.921426925066,9053.067192590786,5628.735561431096,0.0,0.0,0.0,0.0,0.0,31551.921426925066,14681.802754021883,0.0,14681.802754021883,0.0,0.0,31551.921426925066,0.0,0.0,0.0,0.0,14681.802754021883,0.0,31551.921426925066,0.0,13834.815807375624,0.0,0.0,0.0,0.0,0.0,31551.921426925066,846.9869466462588,31551.921426925066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.9869466462588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4781.748614784838,0.0,0.0,31551.921426925066,0.0,0.0,0.0,9900.054139237045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31551.921426925066,0.0,0.0,0.0,13834.815807375624,0.0,0.0,0.0,0.0,0.0,846.9869466462588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14681.802754021883,31551.921426925066,0.0,0.0
AllenHarbor,GT5%,LT10,0.0,50913.64498978471,306233.8599897771,102221.68476716595,8999.388424270544,24853.717996033723,0.0,0.0,0.0,10201.766545711214,0.0,483020.5296213208,0.0,371285.61738064594,71023.03379660138,0.0,0.0,0.0,0.0,0.0,0.0,371285.61738064594,50517.34859516789,71023.03379660138,0.0,361083.85083493474,10201.766545711214,868.3646790551389,0.0,0.0,0.0,70154.66911754623,0.0,70154.66911754623,0.0,0.0,0.0,1419.700642907918,0.0,0.0,868.3646790551389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10201.766545711214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.066966210765,1419.700642907918,0.0,0.0,352879.78386872396,0.0,0.0,10201.766545711214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.3646790551389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204.066966210765,1419.700642907918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352879.78386872396,0.0,10201.766545711214,0.0,0.0,0.0,868.3646790551389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371285.61738064594,0.0,71023.03379660138,50913.64498978471
AllenHarbor,LE5%,LT10,0.0,65972.53416959272,52509.63486194734,5460.780504871941,7141.334020294111,2.5571876689267254,0.0,0.0,0.0,0.0,0.0,131086.84074437505,0.0,25120.655029501464,39993.65154528086,0.0,0.0,0.0,0.0,0.0,0.0,25120.655029501464,1141.7760325530721,39993.65154528086,0.0,25120.655029501464,0.0,0.0,0.0,0.0,0.0,39993.65154528086,0.0,39993.65154528086,0.0,0.0,0.0,577.0845336346563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7141.334020294111,577.0845336346563,0.0,0.0,17979.321009207353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7141.334020294111,577.0845336346563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17979.321009207353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25120.655029501464,0.0,39993.65154528086,65972.53416959272
AllenHarborStream,GT5%,GT10,0.0,0.0,32020.48399333368,61017.96288701562,48609.37474121169,22884.71583437449,0.0,0.0,0.0,0.0,18364.44792758489,146168.0895283506,0.0,146168.0895283506,0.0,0.0,18364.44792758489,0.0,0.0,0.0,0.0,146168.0895283506,0.0,18364.44792758489,0.0,146168.0895283506,0.0,0.0,0.0,0.0,0.0,18364.44792758489,0.0,18364.44792758489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146168.0895283506,0.0,0.0,18364.44792758489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18364.44792758489,0.0,0.0,0.0,146168.0895283506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146168.0895283506,18364.44792758489,0.0,0.0
AllenHarborStream,GT5%,LT10,0.0,13113.155942502264,104504.51628993193,141095.54921325512,97564.47764619553,6700.488370005574,0.0,0.0,0.0,21150.309382049458,13585.082048078304,328242.7960317627,0.0,317272.1545426929,19007.794928616964,0.0,13585.082048078304,0.0,0.0,0.0,0.0,317272.1545426929,13113.155942502264,32592.87697669527,0.0,296121.8451606434,21150.309382049458,8196.716434368951,0.0,0.0,0.0,24396.160542326317,0.0,24396.160542326317,0.0,0.0,0.0,0.0,0.0,0.0,8196.716434368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21150.309382049458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296121.8451606434,0.0,0.0,34735.39143012776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.716434368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13585.082048078304,0.0,0.0,0.0,296121.8451606434,0.0,21150.309382049458,0.0,0.0,0.0,8196.716434368951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317272.1545426929,13585.082048078304,19007.794928616964,13113.155942502264
AllenHarborStream,LE5%,GT10,0.0,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08464382486163005,0.0,0.0
AllenHarborStream,LE5%,LT10,0.0,5049.21092672348,56751.46395460041,4241.939006673801,0.3643906507802237,0.0,0.0,0.0,0.0,12894.476183097442,0.4296732515858792,53148.07242229945,0.0,17136.779580422022,43856.558098251386,0.0,0.4296732515858792,0.0,0.0,0.0,0.0,17136.779580422022,5049.21092672348,43856.98777150297,0.0,4242.303397324581,12894.476183097442,678.0618843648688,0.0,0.0,0.0,43178.9258871381,0.0,43178.9258871381,0.0,0.0,0.0,0.0,0.0,0.0,678.0618843648688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12894.476183097442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242.303397324581,0.0,0.0,12894.905856349029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0618843648688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296732515858792,0.0,0.0,0.0,4242.303397324581,0.0,12894.476183097442,0.0,0.0,0.0,678.0618843648688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17136.779580422022,0.4296732515858792,43856.558098251386,5049.21092672348
AngelineBrook,GT5%,LT10,0.0,10023.467725042592,3500781.06219436,4464142.087106248,121177.48953490276,0.0,0.0,0.0,1632047.2842191558,1437596.641818462,0.0,5026480.180522936,0.0,206125.45979956345,0.0,0.0,104109.43125237395,2525759.8289779923,1842393.1511724917,3407712.76763309,0.0,4574278.439950047,10023.467725042592,3511822.198885464,0.0,14517.885789282633,1842393.1511724917,977332.6787458152,191607.5740102808,0.0,0.0,2534489.5201396486,2525759.8289779923,2534489.5201396486,0.0,977332.6787458152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391937.36456254596,0.0,1450455.7866099458,0.0,0.0,1321937.0472719027,0.0,1203822.7817060896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7367.388322716595,0.0,0.0,0.0,14517.885789282633,0.0,0.0,191607.5740102808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345485.658896299,0.0,0.0,0.0,2430380.0888872747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7367.388322716595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240109.9196566099,236174.93642843427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702563.228148633,191607.5740102808,0.0,0.0,0.0,0.0,4611535.54933918,0.0,0.0,0.0,0.0,0.0,3148798.6076048063,3511822.198885464,1425479.8323452412,10023.467725042592
AngelineBrook,LE5%,LT10,0.0,0.0,364975.5472419212,68633.61294947912,27187.371670283097,0.0,0.0,0.0,11075.733547092166,59203.91526457378,0.0,390516.88305001747,0.0,872.5469640011878,0.0,0.0,0.0,61717.465450058495,14353.514265513782,383853.00518210995,0.0,76943.52667957346,0.0,383853.00518210995,0.0,0.0,14353.514265513782,19268.772169409818,872.5469640011878,0.0,0.0,364584.2330127001,61717.465450058495,364584.2330127001,0.0,19268.772169409818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.27874421033147,0.0,14056.23552130345,0.0,0.0,10778.454802881835,0.0,50939.01064717666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.5469640011878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95339.75188498209,0.0,0.0,0.0,364584.2330127001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10778.454802881835,297.27874421033147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14056.23552130345,872.5469640011878,0.0,0.0,0.0,0.0,434792.0158292866,0.0,0.0,0.0,0.0,0.0,25707.237288186472,383853.00518210995,51236.28939138699,0.0
